"","x","y","celltypes"
"cell4844...20844",3715.80115240067,2322.81920453534,"E"
"cell4845...20845",2089.62326077744,2801.97321949527,"E"
"cell4846...20846",2518.01666384563,2524.71719356254,"E"
"cell4847...20847",3767.01537379995,2605.52349966019,"E"
"cell4848...20848",3528.60550628975,2496.69370660558,"E"
"cell4849...20849",2491.57866602764,2716.19506925344,"E"
"cell4850...20850",2738.44882659614,3375.20177895203,"E"
"cell4851...20851",2070.22501714528,3023.37440289557,"E"
"cell4852...20852",3801.25950463116,3821.63224043325,"E"
"cell4853...20853",2213.97893223912,3631.2933745794,"E"
"cell4854...20854",2916.13063076511,2865.52928993478,"E"
"cell4855...20855",2048.75187948346,2301.7939273268,"E"
"cell4856...20856",2908.51730573922,3487.05200105906,"E"
"cell4857...20857",2680.31255109236,3696.5290075168,"E"
"cell4858...20858",2674.99756952748,2850.74793826789,"E"
"cell4859...20859",3591.0847550258,2641.32906543091,"E"
"cell4860...20860",2207.29099446908,2142.29393936694,"E"
"cell4861...20861",2574.41666768864,3462.5985189341,"E"
"cell4862...20862",3067.95926345512,2551.46608129144,"E"
"cell4863...20863",2219.89126503468,3979.00763107464,"E"
"cell4864...20864",3085.30183695257,3830.17244609073,"E"
"cell4865...20865",2738.69351530448,2800.37933820859,"E"
"cell4866...20866",3953.7752349861,2791.99443478137,"E"
"cell4867...20867",3004.92653110996,3544.55058602616,"E"
"cell4868...20868",2177.70682740957,3938.5255924426,"E"
"cell4869...20869",3194.75083565339,3886.82786002755,"E"
"cell4870...20870",2488.68087911978,2270.01130208373,"E"
"cell4871...20871",3345.53494583815,3221.75621474162,"E"
"cell4872...20872",2002.39070039243,2140.60363499448,"E"
"cell4873...20873",2806.44253781065,2084.53337615356,"E"
"cell4874...20874",3811.32854474708,2839.94870912284,"E"
"cell4875...20875",2939.07430116087,3326.25502115116,"E"
"cell4876...20876",3277.25400868803,3024.70488287508,"E"
"cell4877...20877",3738.58353029937,2198.83697200567,"E"
"cell4878...20878",3579.52780742198,2479.87089166418,"E"
"cell4879...20879",3886.0648679547,3314.35493705794,"E"
"cell4880...20880",3900.01759212464,3584.33931879699,"E"
"cell4881...20881",2407.74903260171,2591.45643189549,"E"
"cell4882...20882",3552.89098061621,3860.85111275315,"E"
"cell4883...20883",3376.72323267907,2653.65207381546,"E"
"cell4884...20884",3560.13024644926,3543.65654988214,"E"
"cell4885...20885",3014.82142787427,2132.06772506237,"E"
"cell4886...20886",2748.36010159925,2388.0316214636,"E"
"cell4887...20887",3813.48134810105,2329.20603221282,"E"
"cell4888...20888",3706.19542337954,3997.46234435588,"E"
"cell4889...20889",3647.74837344885,3079.24468675628,"E"
"cell4890...20890",2399.57269653678,3672.35228512436,"E"
"cell4891...20891",3718.16939255223,2336.94152813405,"E"
"cell4892...20892",3041.07195325196,3293.5256306082,"E"
"cell4893...20893",2763.97073594853,3965.33938869834,"E"
"cell4894...20894",3876.67187536135,3857.33517911285,"E"
"cell4895...20895",3703.85712664574,2237.62967344373,"E"
"cell4896...20896",3721.53068287298,3967.98780141398,"E"
"cell4897...20897",3521.76308678463,3978.90244144946,"E"
"cell4898...20898",2004.22033946961,2532.50246914104,"E"
"cell4899...20899",2204.29577492177,3349.93641916662,"E"
"cell4900...20900",2843.90167612582,3235.67920830101,"E"
"cell4901...20901",2351.29222180694,3222.00257191435,"E"
"cell4902...20902",3608.62969141454,3035.11901339516,"E"
"cell4903...20903",3830.43633401394,3531.66994079947,"E"
"cell4904...20904",2544.97195314616,2084.26161576062,"E"
"cell4905...20905",2644.76069016382,3738.78088733181,"E"
"cell4906...20906",3160.88522970676,3140.89255360886,"E"
"cell4907...20907",3811.72393588349,3266.45100070164,"E"
"cell4908...20908",3474.544884637,3722.22541226074,"E"
"cell4909...20909",3490.0622968562,2046.64096562192,"E"
"cell4910...20910",3284.39949266613,2615.88505795226,"E"
"cell4911...20911",2284.17354635894,3907.49452775344,"E"
"cell4912...20912",2976.67082957923,3071.57790707424,"E"
"cell4913...20913",2589.89621885121,2480.15190754086,"E"
"cell4914...20914",2305.96938310191,3531.62548551336,"E"
"cell4915...20915",2194.49766725302,2577.06250809133,"E"
"cell4916...20916",3233.5798018612,3947.24485557526,"E"
"cell4917...20917",3150.8738338016,3714.34839209542,"E"
"cell4918...20918",2323.78253899515,2951.08399353921,"E"
"cell4919...20919",2000.40076160803,2202.23857928067,"E"
"cell4920...20920",2456.55230851844,3871.52225710452,"E"
"cell4921...20921",3774.25693627447,3828.63902579993,"E"
"cell4922...20922",3604.10391818732,3646.86071034521,"E"
"cell4923...20923",3228.85981714353,3313.99289425462,"E"
"cell4924...20924",3581.90647047013,2068.87737615034,"E"
"cell4925...20925",3584.79652786627,2484.45421690121,"E"
"cell4926...20926",3079.5203675516,2227.72321291268,"E"
"cell4927...20927",2824.04872775078,3396.21844561771,"E"
"cell4928...20928",3508.66594631225,2759.6850944683,"E"
"cell4929...20929",3848.66470005363,3033.62065553665,"E"
"cell4930...20930",2998.08216514066,2284.51253380626,"E"
"cell4931...20931",3150.38456581533,3767.40754768252,"E"
"cell4932...20932",2437.85879947245,3252.39337841049,"E"
"cell4933...20933",2326.3031267561,2860.59236526489,"E"
"cell4934...20934",3765.27101965621,2907.49564394355,"E"
"cell4935...20935",2937.5884863548,2150.73628164828,"E"
"cell4936...20936",2038.39321946725,3208.83736060932,"E"
"cell4937...20937",3632.27437064052,3478.80083881319,"E"
"cell4938...20938",2085.51478525624,2609.85662648454,"E"
"cell4939...20939",2148.14782049507,2228.43621624634,"E"
"cell4940...20940",2957.38811371848,2033.68572285399,"E"
"cell4941...20941",2943.01806017756,3860.2880644612,"E"
"cell4942...20942",2564.76303515956,2220.41596937925,"E"
"cell4943...20943",2425.94857001677,2257.16852908954,"E"
"cell4944...20944",3237.54183482379,3448.49028578028,"E"
"cell4945...20945",2122.23999202251,2148.67645734921,"E"
"cell4946...20946",2566.22141599655,3569.48348553851,"E"
"cell4947...20947",3963.93555868417,2025.14754282311,"E"
"cell4948...20948",3865.50852796063,3794.93966791779,"E"
"cell4949...20949",3132.90227623656,2918.59217965975,"E"
"cell4950...20950",2208.15869187936,3770.78042831272,"E"
"cell4951...20951",3392.81698875129,3884.80965327471,"E"
"cell4952...20952",2931.35357322171,3683.31913510337,"E"
"cell4953...20953",3099.7889242135,3962.00835052878,"E"
"cell4954...20954",3880.06040640175,2215.72942007333,"E"
"cell4955...20955",2113.82139986381,3991.91276915371,"E"
"cell4956...20956",2634.90139786154,3671.00958991796,"E"
"cell4957...20957",3058.22631763294,3823.97356256843,"E"
"cell4958...20958",2091.76500467584,2206.74992306158,"E"
"cell4959...20959",3822.24410772324,3061.4251634106,"E"
"cell4960...20960",3934.63711207733,2048.75841643661,"E"
"cell4961...20961",3830.99239785224,2766.57079951838,"E"
"cell4962...20962",3175.85690226406,2491.20165454224,"E"
"cell4963...20963",2605.09938886389,2397.62358693406,"E"
"cell4964...20964",2848.10064267367,2283.46139704809,"E"
"cell4965...20965",3870.4369305633,3672.68119147047,"E"
"cell4966...20966",2387.60959263891,2249.40368114039,"E"
"cell4967...20967",3866.15898041055,3198.80369445309,"E"
"cell4968...20968",2642.75598246604,2175.55714631453,"E"
"cell4969...20969",3584.68549139798,3485.73978058994,"E"
"cell4970...20970",3742.66318092123,2985.11990439147,"E"
"cell4971...20971",3904.21657217667,2188.05964151397,"E"
"cell4972...20972",2709.02242744341,2321.59752398729,"E"
"cell4973...20973",3689.87924419343,3292.63926763088,"E"
"cell4974...20974",3700.38570044562,2238.25875017792,"E"
"cell4975...20975",3401.9148373045,2845.04481963813,"E"
"cell4976...20976",2741.28789408132,3145.25953074917,"E"
"cell4977...20977",2051.78267369047,3211.76307508722,"E"
"cell4978...20978",3797.61625407264,3994.96616888791,"E"
"cell4979...20979",3508.74258344993,3193.07816540822,"E"
"cell4980...20980",2738.7282513082,3368.45182348043,"E"
"cell4981...20981",3060.84456387907,2975.22530565038,"E"
"cell4982...20982",3827.94932601973,2346.90006263554,"E"
"cell4983...20983",2402.3117958568,3083.95326230675,"E"
"cell4984...20984",2511.28268614411,3773.19671353325,"E"
"cell4985...20985",2880.6170267053,2639.29301733151,"E"
"cell4986...20986",3490.40620075539,2508.23966180906,"E"
"cell4987...20987",2319.14640776813,2321.69991871342,"E"
"cell4988...20988",3456.04121731594,2393.66684062406,"E"
"cell4989...20989",3776.24360704795,3940.01527084038,"E"
"cell4990...20990",3444.39868628979,3458.84218346328,"E"
"cell4991...20991",2863.56701515615,3146.54172863811,"E"
"cell4992...20992",3554.19473256916,2340.30801616609,"E"
"cell4993...20993",2182.21697956324,2168.58569579199,"E"
"cell4994...20994",2037.79037017375,2173.12549427152,"E"
"cell4995...20995",3112.57300712168,3018.13842914999,"E"
"cell4996...20996",2910.9863108024,3043.41149050742,"E"
"cell4997...20997",2196.5611865744,3584.27668176591,"E"
"cell4998...20998",2843.11361564323,2227.99252299592,"E"
"cell4999...20999",2182.70015576854,3402.39875670522,"E"
"cell5000...21000",2594.59428256378,3715.12953611091,"E"
"cell5001...21001",2070.99905097857,3625.02272054553,"E"
"cell5002...21002",2711.40729961917,3848.6811039038,"E"
"cell5003...21003",2497.74588691071,2705.70692978799,"E"
"cell5004...21004",3758.3607500419,2955.71226580068,"E"
"cell5005...21005",2635.95776120201,3090.82626411691,"E"
"cell5006...21006",2642.24100904539,3756.77429372445,"E"
"cell5007...21007",3695.77589305118,2084.66463210061,"E"
"cell5008...21008",2762.54076790065,3990.71086058393,"E"
"cell5009...21009",2550.24864431471,3542.93508455157,"E"
"cell5010...21010",3835.88700555265,3265.24130580947,"E"
"cell5011...21011",3753.88987222686,2375.7620966062,"E"
"cell5012...21012",2652.96959225088,3416.96053836495,"E"
"cell5013...21013",2182.45736183599,3256.03759754449,"E"
"cell5014...21014",2397.18745741993,3368.44141967595,"E"
"cell5015...21015",2354.57297228277,2087.54773484543,"E"
"cell5016...21016",2973.86746574193,2919.12993136793,"E"
"cell5017...21017",2282.60083124042,2097.37996105105,"E"
"cell5018...21018",3120.6286069937,2164.46230560541,"E"
"cell5019...21019",2146.74741821364,2565.07789483294,"E"
"cell5020...21020",3842.72451605648,3087.60982193053,"E"
"cell5021...21021",2556.04096408933,3606.90043726936,"E"
"cell5022...21022",2068.79236223176,2847.27478446439,"E"
"cell5023...21023",2908.14052708447,2782.21348719671,"E"
"cell5024...21024",3047.92339773849,3176.58729292452,"E"
"cell5025...21025",2471.29666944966,2692.20360834152,"E"
"cell5026...21026",3761.56881311908,3185.47714501619,"E"
"cell5027...21027",3002.63322005048,2261.4356870763,"E"
"cell5028...21028",2751.97598151863,3431.54135998338,"E"
"cell5029...21029",3676.53446644545,3441.38832390308,"E"
"cell5030...21030",3553.70132718235,2121.28096818924,"E"
"cell5031...21031",3659.66796316206,3243.34088992327,"E"
"cell5032...21032",2629.56716958433,2515.41308732703,"E"
"cell5033...21033",2087.50629005954,3101.04937339202,"E"
"cell5034...21034",3551.54504813254,3230.70515180007,"E"
"cell5035...21035",3230.78264668584,2601.85561375692,"E"
"cell5036...21036",2412.16822294518,2568.9306454733,"E"
"cell5037...21037",2250.55520096794,3509.83685581014,"E"
"cell5038...21038",3925.58147152886,3663.72252162546,"E"
"cell5039...21039",2860.84870668128,2258.14203638583,"E"
"cell5040...21040",3270.69282019511,3733.59171301126,"E"
"cell5041...21041",3028.04368827492,2142.15846452862,"E"
"cell5042...21042",3330.0749543123,3738.61679900438,"E"
"cell5043...21043",2504.90857614204,2143.62498559058,"E"
"cell5044...21044",2190.63030183315,2311.70018902048,"E"
"cell5045...21045",2414.67927955091,2344.8721608147,"E"
"cell5046...21046",2914.08649645746,2543.58006780967,"E"
"cell5047...21047",3097.00385993347,3910.2030582726,"E"
"cell5048...21048",3786.91040165722,3538.10281911865,"E"
"cell5049...21049",3052.10788641125,2795.53613299504,"E"
"cell5050...21050",3345.78331140801,3543.29501837492,"E"
"cell5051...21051",2084.28401872516,3105.46965897083,"E"
"cell5052...21052",2699.61475767195,3146.51062246412,"E"
"cell5053...21053",2349.48606044054,3176.51239829138,"E"
"cell5054...21054",3045.21864652634,3547.27807687595,"E"
"cell5055...21055",3805.9373954311,3842.02174842358,"E"
"cell5056...21056",3441.77281251177,3331.27104211599,"E"
"cell5057...21057",2555.20161939785,2796.51247430593,"E"
"cell5058...21058",2653.68859330192,3931.10576318577,"E"
"cell5059...21059",3421.3057286106,2646.82029932737,"E"
"cell5060...21060",2434.08824549988,3805.92364817858,"E"
"cell5061...21061",2845.43719422072,3213.4888204746,"E"
"cell5062...21062",3889.64106002823,3854.60105165839,"E"
"cell5063...21063",2491.37380439788,2004.15301974863,"E"
"cell5064...21064",2098.36765937507,2063.44236759469,"E"
"cell5065...21065",3065.90884691104,3316.65900396183,"E"
"cell5066...21066",2396.20418054983,3814.00981452316,"E"
"cell5067...21067",3133.53223074228,3392.22907926887,"E"
"cell5068...21068",2896.8410352245,3007.55474157631,"E"
"cell5069...21069",3579.4957568869,3182.81611660495,"E"
"cell5070...21070",2648.39540515095,2289.3752316013,"E"
"cell5071...21071",2831.95032551885,2019.51713347808,"E"
"cell5072...21072",2937.0484650135,2346.50847455487,"E"
"cell5073...21073",2393.97579990327,2848.0578972958,"E"
"cell5074...21074",3724.77768966928,3519.07852152362,"E"
"cell5075...21075",2194.74310660735,3991.99344590306,"E"
"cell5076...21076",2220.54243646562,2169.05442904681,"E"
"cell5077...21077",2010.93838922679,3370.17308967188,"E"
"cell5078...21078",3723.71232463047,2180.27248838916,"E"
"cell5079...21079",3408.21974538267,3768.83331034333,"E"
"cell5080...21080",3993.58829390258,2096.10698278993,"E"
"cell5081...21081",3018.72116420418,2107.23013151437,"E"
"cell5082...21082",3463.82605005056,2596.25693969429,"E"
"cell5083...21083",3704.86859790981,3000.83098886535,"E"
"cell5084...21084",2640.90974535793,3286.43765533343,"E"
"cell5085...21085",2612.57247254252,2837.09975890815,"E"
"cell5086...21086",2198.04253801703,3761.36606791988,"E"
"cell5087...21087",3482.99044696614,2185.30340120196,"E"
"cell5088...21088",3567.64915585518,2718.40857481584,"E"
"cell5089...21089",3372.83343775198,2938.52699687704,"E"
"cell5090...21090",3426.78164038807,2885.42846916243,"E"
"cell5091...21091",2227.43156040087,2388.5787636973,"E"
"cell5092...21092",3462.05109031871,3295.012335293,"E"
"cell5093...21093",2997.63012630865,2614.53850846738,"E"
"cell5094...21094",2906.68301424012,2616.30670074373,"E"
"cell5095...21095",3887.45559193194,2097.68809797242,"E"
"cell5096...21096",2961.53229894117,2103.14632253721,"E"
"cell5097...21097",2320.60067541897,2323.8919028081,"E"
"cell5098...21098",2878.52770043537,2282.88963763043,"E"
"cell5099...21099",3047.86232160404,2381.16615405306,"E"
"cell5100...21100",3140.06617572159,3023.87201646343,"E"
"cell5101...21101",3489.08557137474,3914.57105753943,"E"
"cell5102...21102",3646.58749755472,2122.68984597176,"E"
"cell5103...21103",2815.67758275196,2484.42109627649,"E"
"cell5104...21104",3245.94211531803,2607.72204352543,"E"
"cell5105...21105",3544.13845483214,2473.67228148505,"E"
"cell5106...21106",3315.31003769487,2141.12604269758,"E"
"cell5107...21107",3411.54611529782,3519.45169828832,"E"
"cell5108...21108",2262.03935686499,2230.67120928317,"E"
"cell5109...21109",2403.62814487889,3554.26791356876,"E"
"cell5110...21110",2557.53916781396,2119.98878372833,"E"
"cell5111...21111",3107.23937861621,2390.75712673366,"E"
"cell5112...21112",3264.03141766787,3193.27805703506,"E"
"cell5113...21113",2776.08772041276,3351.1168723926,"E"
"cell5114...21114",3374.92489581928,3012.18024408445,"E"
"cell5115...21115",3359.27467094734,2046.63902753964,"E"
"cell5116...21116",2714.92636902258,3820.84605423734,"E"
"cell5117...21117",2268.54365086183,3289.62345188484,"E"
"cell5118...21118",2734.0172235854,2313.83693125099,"E"
"cell5119...21119",2914.13693316281,2703.24915135279,"E"
"cell5120...21120",2782.10693364963,2879.48940321803,"E"
"cell5121...21121",3040.06706550717,2282.53856766969,"E"
"cell5122...21122",2049.08974003047,2426.90324876457,"E"
"cell5123...21123",3244.10743126646,3197.28452712297,"E"
"cell5124...21124",3617.55206994712,3326.39606157318,"E"
"cell5125...21125",3141.97394251823,2628.63944238052,"E"
"cell5126...21126",3524.69672774896,2930.67208025604,"E"
"cell5127...21127",2289.24421640113,3387.43331376463,"E"
"cell5128...21128",3548.59639750794,2815.87774772197,"E"
"cell5129...21129",2330.2380410023,2301.24961258844,"E"
"cell5130...21130",3203.85392336175,3715.83703160286,"E"
"cell5131...21131",2574.56815754995,3389.1307907179,"E"
"cell5132...21132",2516.06256188825,3448.9969080314,"E"
"cell5133...21133",2199.52758774161,3678.25278081,"E"
"cell5134...21134",2796.71995854005,2821.8448520638,"E"
"cell5135...21135",3953.03745474666,3030.49493487924,"E"
"cell5136...21136",2839.49183719233,3942.07420945168,"E"
"cell5137...21137",3056.74926238135,2697.12427165359,"E"
"cell5138...21138",3553.34742506966,2834.06911138445,"E"
"cell5139...21139",2687.61483486742,3523.24147708714,"E"
"cell5140...21140",2126.62495812401,3160.85983766243,"E"
"cell5141...21141",2844.79350270703,3061.2002206035,"E"
"cell5142...21142",3931.76974263042,3750.13762479648,"E"
"cell5143...21143",2694.15568327531,2401.40732517466,"E"
"cell5144...21144",3031.5648317337,3842.60928397998,"E"
"cell5145...21145",2928.17945266142,2985.81319116056,"E"
"cell5146...21146",3278.09469262138,2222.5994085893,"E"
"cell5147...21147",2846.71471966431,3222.24713861942,"E"
"cell5148...21148",2882.78799690306,2640.17191622406,"E"
"cell5149...21149",2527.19332557172,3451.54686179012,"E"
"cell5150...21150",2036.06331162155,2244.5488171652,"E"
"cell5151...21151",2710.12814948335,3008.76821530983,"E"
"cell5152...21152",2854.01786863804,3007.2774309665,"E"
"cell5153...21153",2463.80738029256,3671.63926223293,"E"
"cell5154...21154",3911.60424891859,3901.34063363075,"E"
